molecule,region,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
SA_HYAC_00031.mol,SAF,0,0,0,0,0,6,0,-2,316.31,4.893,532.87,176.981,159.41,196.479,0,945.615,2,4.75,0.0253164,0.0126063,0.8743537,29.713,10.04,15.514,9.707,2.237,-3.308,-4.525,-4.502,304.943,-1.188,137.041,-3.189,9.007,0.427,6,0.015,3,84.508,0,0,103.252,6,0,16,0,16,2,23,0,0.101
SA_HYAC_00031.mol,SAF,0,0,0,0,0,6,0,-2,316.31,5.253,528.758,176.544,155.029,197.185,0,941.803,2,4.75,0.0293005,0.0127043,0.878783,29.567,9.998,15.509,9.672,2.248,-3.24,-4.525,-4.434,335.555,-1.136,151.969,-3.106,8.983,0.308,6,0.008,3,85.314,0,0,102.452,6,0,16,0,16,2,23,0,0.143
SA_HYAC_00031.mol,SAF,0,0,0,0,0,6,0,-2,316.31,3.971,538.997,160.822,166.57,211.605,0,943.217,2,4.75,0.0167158,0.012463,0.8629517,29.762,10.124,15.438,9.873,2.183,-3.41,-4.525,-4.759,260.806,-1.289,115.733,-3.268,9.197,0.331,6,0.002,3,82.977,0,0,104.842,6,0,16,0,16,2,23,0,0.066
SA_HYAC_00031.mol,SAF,0,0,0,0,0,6,0,-2,316.31,6.01,532.613,177.362,158.926,196.325,0,944.414,2,4.75,0.0382401,0.0126124,0.8740334,29.664,10.022,15.67,9.702,2.233,-3.304,-4.525,-4.507,308.183,-1.185,138.616,-3.181,9.037,0.543,6,0.012,3,84.564,0,0,102.884,6,0,16,0,16,2,23,0,0.104
SA_HYAC_00031.mol,SAF,0,0,0,0,0,6,0,-2,316.31,4.648,532.533,175.751,159.065,197.717,0,942.899,2,4.75,0.0229141,0.0126143,0.8732301,29.616,10.015,15.443,9.712,2.224,-3.303,-4.525,-4.526,307.246,-1.189,138.16,-3.179,9.059,0.561,6,0.007,3,84.487,0,0,102.721,6,0,16,0,16,2,23,0,0.104
SA_HYAC_00033.mol,SAF,0,0,0,0,0,5,0,-1,300.31,3.772,531.365,185.743,124.179,221.443,0,926.885,1,4,0.0153529,0.0075278,0.8652123,29.844,9.519,13.431,7.65,2.828,-3.729,-4.545,-4.769,658.13,-0.844,314.751,-2.548,8.946,0.327,5,0.168,3,93.947,0,0,83.378,5,0,16,0,16,2,22,0,0.159
SA_HYAC_00033.mol,SAF,0,0,0,0,0,5,0,-1,300.31,3.761,531.133,186.165,124.411,220.558,0,926.848,1,4,0.0152621,0.0075311,0.8655673,29.834,9.515,13.427,7.645,2.825,-3.725,-4.545,-4.759,654.81,-0.845,313.035,-2.555,8.949,0.326,5,0.168,3,93.891,0,0,83.335,5,0,16,0,16,2,22,0,0.157
SA_HYAC_00033.mol,SAF,0,0,0,0,0,5,0,-1,300.31,4.86,528.655,185.389,122.468,220.797,0,923.886,1,4,0.0255705,0.0075664,0.8677709,29.718,9.484,13.524,7.628,2.821,-3.682,-4.545,-4.725,683.175,-0.822,327.717,-2.519,8.92,0.218,5,0.161,3,94.197,0,0,82.491,5,0,16,0,16,2,22,0,0.189
SA_HYAC_00033.mol,SAF,0,0,0,0,0,5,0,-1,300.31,4.331,533.137,169.644,131.563,231.931,0,927.936,1,4,0.0202172,0.0075028,0.8629878,29.986,9.645,13.594,7.776,2.795,-3.76,-4.545,-4.855,560.134,-0.916,264.414,-2.647,9.115,0.225,5,0.17,3,92.5,0,0,84.504,5,0,16,0,16,2,22,0,0.118
SA_HYAC_00033.mol,SAF,0,0,0,0,0,5,0,-2,300.31,3.314,576.663,213.064,141.673,221.925,0,972.324,1,4,0.0112936,0.0069365,0.8230949,31.667,9.951,13.974,7.882,2.978,-4.528,-4.545,-5.453,449.17,-1.132,208.28,-2.869,8.95,0.261,5,0.274,3,91.854,0,0,82.93,5,0,16,0,16,2,22,0,0.012
SA_HYAC_00033.mol,SAF,0,0,0,0,0,5,0,-2,300.31,3.886,574.64,213.496,141.446,219.698,0,971.49,1,4,0.0155421,0.0069609,0.8255217,31.613,9.931,14.017,7.86,2.972,-4.492,-4.545,-5.403,451.411,-1.122,209.403,-2.872,8.948,0.275,5,0.273,3,91.861,0,0,82.896,5,0,16,0,16,2,22,0,0.013
SA_HYAC_00034.mol,SAF,0,0,0,0,0,6,0,-1,330.337,4.937,563.935,268.252,115.258,180.425,0,1006.456,1,4.75,0.0242209,0.008423,0.8612561,31.995,9.914,14.576,7.907,3.035,-3.88,-4.861,-4.637,799.666,-0.834,388.513,-2.432,8.991,0.404,6,0.195,3,96.674,0,0,89.053,6,0,16,0,16,2,24,0,0.161
SA_HYAC_00034.mol,SAF,0,0,0,0,0,6,0,-1,330.337,3.565,574.093,256.421,127.41,190.262,0,1010.88,1,4.75,0.0125693,0.0082739,0.8484947,32.266,10.071,14.546,8.081,2.985,-4.058,-4.861,-4.891,613.294,-0.978,291.639,-2.621,9.183,0.445,6,0.201,3,94.317,0,0,91.085,6,0,16,0,16,2,24,0,0.069
SA_HYAC_00034.mol,SAF,0,0,0,0,0,6,0,-1,330.337,5.739,564.418,268.904,114.808,180.705,0,1005.98,1,4.75,0.0327418,0.0084158,0.8602483,31.978,9.905,14.682,7.907,3.035,-3.889,-4.861,-4.655,807.555,-0.832,392.657,-2.423,8.977,0.521,6,0.193,3,96.751,0,0,88.697,6,0,16,0,16,2,24,0,0.161
SA_HYAC_00034.mol,SAF,0,0,0,0,0,6,0,-1,330.337,4.057,563.387,269.331,114.569,179.486,0,1003.775,1,4.75,0.0163987,0.0084312,0.8605629,31.879,9.875,14.42,7.895,3.022,-3.871,-4.861,-4.644,811.788,-0.829,394.883,-2.423,8.996,0.536,6,0.188,3,96.713,0,0,88.619,6,0,16,0,16,2,24,0,0.168
SA_HYAC_00036.mol,SAF,0,0,0,0,0,6,0,-2,302.283,4.715,517.183,91.844,226.616,198.722,0,898.805,3,4.75,0.0247293,0.0159078,0.8708928,27.861,10.289,16.626,11.606,1.316,-2.939,-4.168,-4.569,70.291,-1.79,28.053,-4.42,8.708,0.393,6,-0.163,3,67.706,0,0,119.132,6,0,16,0,16,2,22,0,0.013
SA_HYAC_00036.mol,SAF,1,0,0,0,0,6,0,-2,302.283,0.734,515.862,92.194,224.796,198.872,0,898.413,3,4.75,0.0005994,0.0159485,0.8728679,27.847,10.283,16.287,11.591,1.328,-2.918,-4.168,-4.538,73.141,-1.765,29.285,-4.386,8.79,0.322,6,-0.162,3,68.086,0,0,119.043,6,0,16,0,16,2,22,0,0.015
SA_HYAC_00036.mol,SAF,0,0,0,0,0,6,0,-2,302.283,4.869,523.173,76.782,233.669,212.722,0,900.396,3,4.75,0.0263344,0.0157257,0.8619373,28.059,10.409,16.748,11.764,1.286,-3.035,-4.168,-4.78,60.258,-1.895,23.751,-4.501,8.937,0.285,6,-0.166,3,66.333,0,0,120.497,6,0,16,0,16,2,22,0,0.009
SA_HYAC_00036.mol,SAF,0,0,0,0,0,6,0,-2,302.283,5.967,513.937,91.975,222.744,199.218,0,895.258,3,4.75,0.0397645,0.0160083,0.8740857,27.724,10.246,16.774,11.575,1.325,-2.888,-4.168,-4.519,76.493,-1.742,30.738,-4.347,8.755,0.306,6,-0.169,3,68.415,0,0,118.033,6,0,16,0,16,2,22,0,0.018
SA_HYAC_00036.mol,SAF,0,0,0,0,0,6,0,-2,302.283,2.27,516.289,92.095,226.198,197.997,0,897.357,3,4.75,0.0057424,0.0159353,0.8714629,27.797,10.269,16.341,11.596,1.31,-2.925,-4.168,-4.556,70.935,-1.784,28.331,-4.415,8.858,0.501,6,-0.166,3,67.741,0,0,118.607,6,0,16,0,16,2,22,0,0.014
SA_HYAC_00036.mol,SAF,0,0,0,0,0,6,0,-2,302.283,2.8,514.42,92.23,223.857,198.333,0,893.344,3,4.75,0.0087787,0.0159932,0.8720197,27.639,10.219,16.317,11.578,1.303,-2.895,-4.168,-4.549,74.656,-1.761,29.941,-4.37,8.859,0.521,6,-0.175,3,68.097,0,0,118.52,6,0,16,0,16,2,22,0,0.016
SA_HYAC_00037.mol,SAF,0,0,0,0,0,6,0,-2,302.283,5.096,505.167,75.42,206.512,223.235,0,885.598,3,4.75,0.0293223,0.0162862,0.8828514,27.567,10.255,16.557,11.607,1.414,-2.749,-4.168,-4.492,109.029,-1.565,45.087,-3.963,9.215,0.437,5,-0.185,3,71.695,0,0,115.399,6,0,16,0,16,2,22,0,0.059
SA_HYAC_00037.mol,SAF,0,0,0,0,0,6,0,-2,302.283,2.879,506.287,75.387,206.862,224.037,0,886.394,3,4.75,0.009351,0.0162502,0.8814276,27.606,10.262,16.296,11.618,1.416,-2.767,-4.168,-4.519,108.199,-1.573,44.716,-3.967,9.213,0.436,5,-0.184,3,71.648,0,0,115.428,6,0,16,0,16,2,22,0,0.056
SA_HYAC_00037.mol,SAF,0,0,0,0,0,6,0,-2,302.283,7.057,515.566,59.469,213.037,243.06,0,888.258,3,4.75,0.0560706,0.0159577,0.866776,27.863,10.382,17.046,11.811,1.395,-2.914,-4.168,-4.847,94.552,-1.689,38.652,-4.013,9.083,0.408,5,-0.191,3,70.475,0,0,116.959,6,0,16,0,16,2,22,0,0.036
SA_HYAC_00037.mol,SAF,0,0,0,0,0,6,0,-2,302.283,5.722,505.07,75.201,204.729,225.14,0,881.357,3,4.75,0.0371461,0.0162893,0.880201,27.415,10.2,16.597,11.608,1.401,-2.748,-4.168,-4.544,113.359,-1.56,47.025,-3.923,9.188,0.32,5,-0.197,3,71.922,0,0,114.491,6,0,16,0,16,2,22,0,0.064
SA_HYAC_00037.mol,SAF,0,0,0,0,0,6,0,-2,302.283,3.079,504.158,75.314,206.193,222.651,0,883.659,3,4.75,0.0107277,0.0163188,0.8833267,27.484,10.232,16.271,11.598,1.405,-2.734,-4.168,-4.482,109.792,-1.56,45.428,-3.959,9.037,0.33,5,-0.189,3,71.693,0,0,115.054,6,0,16,0,16,2,22,0,0.061
SA_HYAC_00037.mol,SAF,0,0,0,0,0,6,0,-2,302.283,5.036,504.445,75.325,206.367,222.754,0,883.808,3,4.75,0.0287004,0.0163095,0.8829233,27.491,10.233,16.52,11.601,1.404,-2.738,-4.168,-4.489,109.376,-1.563,45.242,-3.962,9.039,0.307,5,-0.189,3,71.66,0,0,115.049,6,0,16,0,16,2,22,0,0.06
SA_HYAC_00039.mol,SAF,0,0,0,0,0,4,0,-1,328.321,2.532,557.85,277.15,130.311,150.39,0,975.171,1,4.75,0.0065736,0.0085148,0.8525139,31.74,9.479,14.3,8.232,2.696,-4.1,-4.576,-4.636,575.656,-0.873,272.342,-3.007,8.655,0.386,5,0.193,3,92.132,0,0,91.693,6,0,17,4,13,3,24,0,0.026
SA_HYAC_00039.mol,SAF,0,0,0,0,0,4,0,-1,328.321,4.138,555.538,277.254,128.321,149.963,0,971.669,1,4.75,0.0176245,0.0085503,0.8540113,31.596,9.433,14.395,8.21,2.688,-4.059,-4.576,-4.609,601.22,-0.851,285.438,-2.972,8.643,0.25,5,0.184,3,92.423,0,0,90.777,6,0,17,4,13,3,24,0,0.031
SA_HYAC_00039.mol,SAF,0,0,0,0,0,4,0,-1,328.321,4.428,560.388,274.871,126.976,158.541,0,976.506,1,4.75,0.0200834,0.0084763,0.849427,31.871,9.515,14.519,8.271,2.736,-4.144,-4.576,-4.725,619.139,-0.851,294.644,-2.917,8.63,0.315,5,0.195,3,92.93,0,0,91.26,6,0,17,4,13,3,24,0,0.029
SA_HYAC_00040.mol,SAF,0,0,0,0,0,4,0,0,342.348,2.962,579.973,369.829,76.053,134.091,0,1023.849,0,4.75,0.008568,0,0.8470599,33.533,9.207,13.201,6.341,3.292,-4.069,-4.725,-4.646,1882.283,-0.384,980.058,-2.065,8.642,0.367,5,0.15,3,100,0,0,77.34,6,0,17,4,13,3,25,0,0.251
SA_HYAC_00040.mol,SAF,0,0,0,0,0,4,0,0,342.348,4.022,586.818,368.066,72.814,145.938,0,1027.296,0,4.75,0.0157432,0,0.8390583,33.784,9.281,13.364,6.416,3.351,-4.199,-4.725,-4.832,2020.234,-0.367,1057.92,-1.963,8.747,0.474,5,0.16,3,100,0,0,76.548,6,0,17,4,13,3,25,0,0.236
SA_HYAC_00042.mol,SAF,0,0,0,0,0,3,0,-1,272.257,2.354,485.174,167.477,128.695,189.002,0,821.695,1,3.75,0.0067438,0.0077292,0.8744632,26.609,8.334,12.084,7.544,2.203,-3.33,-4.086,-4.465,596.329,-0.739,282.929,-2.938,9.16,0.502,4,0.023,3,89.522,0,0,83.105,5,0,14,0,14,0,20,0,0.147
SA_HYAC_00042.mol,SAF,0,0,0,0,0,3,0,-1,272.257,4.113,483.287,167.487,126.55,189.25,0,818.597,1,3.75,0.0206619,0.0077594,0.8756691,26.487,8.297,12.225,7.527,2.199,-3.298,-4.086,-4.446,624.926,-0.718,297.622,-2.897,9.033,0.444,4,0.016,3,89.864,0,0,82.177,5,0,14,0,14,0,20,0,0.174
SA_HYAC_00042.mol,SAF,0,0,0,0,0,3,0,-1,272.257,3.575,485.148,167.996,127.981,189.171,0,820.751,1,3.75,0.0155719,0.0077296,0.8738396,26.573,8.317,12.187,7.541,2.202,-3.33,-4.086,-4.476,605.692,-0.735,287.733,-2.924,9.023,0.681,4,0.021,3,89.637,0,0,82.635,5,0,14,0,14,0,20,0,0.152
SA_HYAC_00043.mol,SAF,0,0,0,0,0,3,3,-1,424.406,4.351,680.334,440.9,101.323,138.111,0,1245.438,0,9.7,0.0152024,0,0.8228569,43.081,11.477,19.452,11.878,2.157,-3.542,-4.222,-5.057,1084.064,-0.615,539.809,-2.612,9.477,0.746,5,-0.489,3,93.897,0,0,121.219,8,0,20,4,16,5,31,0,0.297
SA_HYAC_00044.mol,SAF,0,0,0,0,0,3,3,-1,424.406,4.351,680.334,440.9,101.323,138.111,0,1245.438,0,9.7,0.0152024,0,0.8228569,43.081,11.477,19.452,11.878,2.157,-3.542,-4.222,-5.057,1084.064,-0.615,539.809,-2.612,9.477,0.746,5,-0.489,3,93.897,0,0,121.219,8,0,20,4,16,5,31,0,0.297
SA_HYAC_00046.mol,SAF,0,0,0,0,0,5,0,-1,332.309,3.75,548.208,331.92,109.924,106.363,0,971.945,1,5.25,0.0144709,0.0095767,0.8655941,30.549,9.042,14.096,8.042,2.532,-3.599,-4.716,-4.214,898.435,-0.716,440.631,-2.691,9.095,0.607,6,0.054,3,94.632,0,0,95.605,7,0,14,0,14,0,24,0,0.171
SA_HYAC_00046.mol,SAF,0,0,0,0,0,5,0,-1,332.309,4.024,546.728,331.67,108.665,106.392,0,969.333,1,5.25,0.0167077,0.0096026,0.866382,30.444,9.012,14.086,8.031,2.525,-3.573,-4.716,-4.201,923.479,-0.703,453.921,-2.667,9.068,0.537,6,0.047,3,94.804,0,0,94.757,7,0,14,0,14,0,24,0,0.191
SA_HYAC_00046.mol,SAF,0,0,0,0,0,5,0,-1,332.309,3.513,546.969,332.012,109.338,105.618,0,969.908,1,5.25,0.0127215,0.0095984,0.8663428,30.46,9.016,14.039,8.03,2.523,-3.577,-4.716,-4.198,910.014,-0.709,446.772,-2.682,9.025,0.557,6,0.049,3,94.678,0,0,95.173,7,0,14,0,14,0,24,0,0.183
SA_HYAC_00047.mol,SAF,0,0,0,0,0,6,0,-2,300.267,2.589,518.961,51.269,240.428,227.264,0,881.721,3,4.75,0.0076046,0.0158533,0.8568762,27.45,10.351,16.316,11.898,1.14,-2.967,-4.195,-4.932,51.991,-1.981,20.25,-4.574,8.939,0.716,5,-0.215,3,64.331,0,0,122.046,6,0,16,0,16,1,22,0,0.009
SA_HYAC_00047.mol,SAF,0,0,0,0,0,6,0,-2,300.267,3.291,517.294,50.527,238.446,228.32,0,878.741,3,4.75,0.0123244,0.0159044,0.8576993,27.341,10.319,16.337,11.888,1.138,-2.941,-4.195,-4.923,54.289,-1.959,21.219,-4.534,8.91,0.666,5,-0.221,3,64.655,0,0,121.148,6,0,16,0,16,1,22,0,0.01
SA_HYAC_00047.mol,SAF,0,0,0,0,0,6,0,-2,300.267,3.453,518.282,51.419,239.803,227.06,0,880.177,3,4.75,0.0135493,0.0158741,0.8569959,27.387,10.33,16.372,11.891,1.135,-2.957,-4.195,-4.929,52.704,-1.975,20.55,-4.563,9.064,0.932,5,-0.218,3,64.408,0,0,121.65,6,0,16,0,16,1,22,0,0.009
SA_HYAC_00048.mol,SAF,0,0,0,0,0,6,1,-2,342.304,3.437,583.434,141.395,228.195,213.844,0,1009.511,3,7.5,0.011701,0.0222654,0.8341553,32.436,11.352,19.476,14.588,0.988,-3.39,-4.071,-5.235,67.908,-1.985,27.027,-4.396,9.024,0.901,4,-0.301,3,65.517,0,0,136.333,7,0,16,0,16,1,25,0,0.006
SA_HYAC_00048.mol,SAF,0,0,0,0,0,6,1,-2,342.304,3.608,581.823,141.475,226.001,214.347,0,1006.614,3,7.5,0.0129357,0.022327,0.8348645,32.325,11.313,19.446,14.572,0.987,-3.366,-4.071,-5.226,71.242,-1.96,28.464,-4.354,8.998,0.834,4,-0.307,3,65.887,0,0,135.383,7,0,16,0,16,1,25,0,0.007
SA_HYAC_00049.mol,SAF,0,0,0,0,0,6,0,0,374.39,5.073,609.607,402.857,95.686,111.064,0,1119.471,1,5.5,0.0229901,0.0090222,0.8553103,35.855,10.328,16.123,8.151,3.488,-4.413,-5.457,-4.403,1226.059,-0.67,616.624,-2.316,8.927,0.405,7,0.348,3,100,0,0,96.769,7,0,16,0,16,2,27,1,0.07
SA_HYAC_00049.mol,SAF,0,0,0,0,0,6,0,0,374.39,3.213,609.306,403.253,94.942,111.11,0,1118.161,1,5.5,0.0092314,0.0090267,0.8550646,35.803,10.311,15.911,8.146,3.485,-4.408,-5.457,-4.407,1246.123,-0.664,627.538,-2.302,9.05,0.504,7,0.345,3,100,0,0,96.29,7,0,16,0,16,2,27,1,0.073
SA_HYAC_00050.mol,SAF,0,0,0,0,0,5,1,-2,472.664,4.703,726.472,580.536,145.936,0,0,1447.825,0,6.15,0.0152772,0,0.8519687,48.577,12.574,19.6,7.415,4.736,-5.95,-6.415,-3.927,409.247,-1.078,188.344,-3.729,9.35,-0.455,8,0.964,3,100,0,0,92.954,5,0,21,0,21,17,34,2,0
SA_HYAC_00051.mol,SAF,1,0,0,0,0,5,0,-1,446.669,5.245,712.164,609.82,102.344,0,0,1406.492,3,5.85,0.0195562,0.0142278,0.8524649,46.923,12.595,23.045,11.182,4.645,-6.053,-5.876,-3.919,1060.17,-0.677,526.96,-2.926,9.09,-1.048,6,0.987,3,100,0,0,64.678,4,0,21,0,21,18,32,1,0
SA_HYAC_00051.mol,SAF,1,0,0,0,0,5,0,-1,446.669,3.888,698.463,588.195,110.268,0,0,1393.005,3,5.85,0.010851,0.0145069,0.8636221,46.384,12.527,22.815,11.203,4.515,-5.821,-5.876,-3.739,891.72,-0.723,437.072,-3.072,9.147,-0.988,6,0.959,3,100,0,0,63.585,4,0,21,0,21,18,32,1,0.001
SA_HYAC_00052.mol,SAF,2,0,0,0,0,4,0,0,416.643,4.071,690.224,613.145,77.079,0,0,1346.333,2,4.15,0.0123095,0.008503,0.8542993,45.158,11.669,19.843,8.039,5.301,-6.52,-6.022,-3.89,1840.613,-0.382,956.628,-2.556,9.007,-1.128,5,1.246,1,100,0,0,45.674,3,1,21,0,21,18,30,1,0
SA_HYAC_00052.mol,SAF,2,0,0,0,0,4,0,0,416.643,2.26,696.484,610.566,85.918,0,0,1356.596,2,4.15,0.0037648,0.0084266,0.8509177,45.569,11.822,19.904,8.114,5.304,-6.631,-6.022,-3.944,1517.525,-0.469,776.491,-2.719,9.132,-1.008,5,1.272,1,100,0,0,46.636,3,1,21,0,21,18,30,1,0
SA_HYAC_00053.mol,SAF,0,0,0,0,0,8,0,-1,390.389,3.147,628.286,424.211,100.919,103.156,0,1149.044,1,6.25,0.0086202,0.0099477,0.8444331,35.679,10.566,16.186,8.475,3.311,-4.141,-5.481,-4.541,1093.657,-0.862,544.974,-2.248,8.779,0.485,7,0.189,3,100,0,0,102.305,8,0,16,0,16,2,28,1,0.159
SA_HYAC_00053.mol,SAF,0,0,0,0,0,8,0,0,390.389,3.348,602.813,411.58,86.985,104.248,0,1126.656,1,6.25,0.0099499,0.0103681,0.8686472,34.794,10.314,15.905,8.327,3.282,-3.7,-5.481,-4.155,1482.579,-0.687,757.182,-1.987,8.783,0.543,7,0.142,3,100,0,0,100.151,8,0,16,0,16,2,28,1,0.801
SA_HYAC_00054.mol,SAF,0,0,0,0,0,7,0,-1,360.363,4.565,597.643,335.975,102.676,158.993,0,1072.588,1,5.5,0.0194259,0.0092028,0.8479004,33.795,10.263,15.39,8.275,3.198,-4.041,-5.173,-4.751,1052.503,-0.811,522.843,-2.18,8.777,0.445,6,0.178,3,100,0,0,96.552,7,0,16,0,16,2,26,0,0.217
SA_HYAC_00054.mol,SAF,0,0,0,0,0,7,0,-1,360.363,5.066,584.224,351.613,94.811,137.8,0,1062.684,1,5.5,0.0241465,0.0094142,0.8620289,33.196,10.001,15.217,8.045,3.172,-3.808,-5.173,-4.422,1249.693,-0.709,629.482,-2.109,8.771,0.423,6,0.158,3,100,0,0,94.149,7,0,16,0,16,2,26,0,0.436
SA_HYAC_00055.mol,SAF,0,0,0,0,0,8,0,-2,376.362,3.01,615.18,317.483,160.744,136.953,0,1102.19,2,6.25,0.0082189,0.0143679,0.8388168,34.127,11.007,17.407,10.545,2.527,-3.933,-5.16,-4.793,296.189,-1.442,132.794,-3.231,8.94,0.5,7,0.06,3,85.981,0,0,117.697,8,0,16,0,16,2,27,1,0.026
SA_HYAC_00055.mol,SAF,0,0,0,0,0,8,0,-2,376.362,2.103,603.724,339.25,147.183,117.291,0,1097.087,2,6.25,0.0040331,0.0146405,0.8520934,33.735,10.748,17.159,10.292,2.577,-3.743,-5.16,-4.485,398.254,-1.27,182.882,-3.051,8.921,0.45,7,0.057,3,88.573,0,0,114.985,8,0,16,0,16,2,27,1,0.06
SA_HYAC_00056.mol,SAF,0,0,0,0,0,8,0,-2,362.335,7.401,584.532,250.871,200.091,133.57,0,1037.807,3,6.25,0.0527863,0.0185196,0.8480755,31.518,10.895,18.762,12.181,1.715,-3.366,-4.813,-4.627,125.44,-1.773,52.465,-3.969,8.759,0.58,7,-0.132,2,74.548,0,0,129.883,8,0,16,0,16,2,26,1,0.017
