molecule,region,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
SA_HYAC_00056.mol,SAF,0,0,0,0,0,8,0,-2,362.335,4.785,598.18,252.818,209.116,136.246,0,1048.104,3,6.25,0.0218469,0.0180971,0.8341986,31.955,11.046,18.494,12.293,1.705,-3.582,-4.813,-4.865,103.003,-1.922,42.399,-4.125,8.818,0.567,7,-0.12,2,72.952,0,0,131.231,8,0,16,0,16,2,26,1,0.007
SA_HYAC_00057.mol,SAF,0,0,0,0,0,7,0,-2,332.309,3.386,543.415,168.832,201.546,173.036,0,963.744,3,5.5,0.0118953,0.0175304,0.8683102,29.573,10.545,17.264,11.842,1.59,-3.043,-4.494,-4.488,121.518,-1.641,50.694,-3.952,8.85,0.484,6,-0.147,3,73.565,0,0,122.802,7,0,16,0,16,2,24,0,0.034
SA_HYAC_00057.mol,SAF,0,0,0,0,0,7,0,-2,332.309,3.382,543.327,168.747,201.559,173.021,0,963.691,3,5.5,0.0118661,0.0175332,0.8684184,29.571,10.545,17.264,11.842,1.589,-3.042,-4.494,-4.486,121.484,-1.64,50.679,-3.953,8.85,0.483,6,-0.147,3,73.561,0,0,122.806,7,0,16,0,16,2,24,0,0.034
SA_HYAC_00057.mol,SAF,0,0,0,0,0,7,0,-2,332.309,5.468,556.427,152.463,213.389,190.575,0,967.527,3,5.5,0.0309015,0.0171204,0.8502214,29.892,10.72,17.667,12.073,1.535,-3.249,-4.494,-4.864,93.828,-1.826,38.332,-4.109,8.729,0.427,6,-0.154,3,71.233,0,0,124.475,7,0,16,0,16,2,24,0,0.015
SA_HYAC_00057.mol,SAF,0,0,0,0,0,7,0,-2,332.309,5.014,541.384,168.753,199.39,173.241,0,960.438,3,5.5,0.0261797,0.0175962,0.8695726,29.442,10.505,17.407,11.824,1.586,-3.011,-4.494,-4.469,127.376,-1.616,53.34,-3.912,8.82,0.352,6,-0.154,3,73.91,0,0,121.932,7,0,16,0,16,2,24,0,0.04
SA_HYAC_00057.mol,SAF,0,0,0,0,0,7,0,-2,332.309,4.063,541.762,168.649,200.712,172.401,0,961.029,3,5.5,0.0171794,0.0175839,0.8693223,29.458,10.513,17.294,11.828,1.579,-3.017,-4.494,-4.469,123.75,-1.629,51.701,-3.939,8.851,0.41,6,-0.152,3,73.646,0,0,122.466,7,0,16,0,16,2,24,0,0.037
SA_HYAC_00057.mol,SAF,0,0,0,0,0,7,0,-2,332.309,3.474,541.235,168.238,200.51,172.487,0,960.457,3,5.5,0.0125687,0.017601,0.8698232,29.436,10.509,17.223,11.826,1.578,-3.009,-4.494,-4.461,124.298,-1.625,51.949,-3.935,8.856,0.43,6,-0.153,3,73.672,0,0,122.469,7,0,16,0,16,2,24,0,0.038
SA_HYAC_00059.mol,SAF,0,0,0,0,0,5,0,-1,300.31,1.388,536.122,183.154,136.299,216.669,0,939.778,2,5,0.0020489,0.0131893,0.865469,30.315,9.924,15.463,10.161,2.287,-3.46,-4.126,-4.742,505.097,-0.951,236.447,-2.788,9.004,0.306,5,-0.001,3,88.721,0,0,83.247,5,0,16,0,16,2,22,0,0.17
SA_HYAC_00059.mol,SAF,0,0,0,0,0,5,0,-1,300.31,3.993,536.489,183.393,137.041,216.056,0,937.924,2,5,0.0169972,0.0131803,0.8637388,30.235,9.899,15.637,10.163,2.269,-3.466,-4.126,-4.767,496.981,-0.962,232.343,-2.804,8.982,0.167,5,-0.007,3,88.488,0,0,82.297,5,0,16,0,16,2,22,0,0.161
SA_HYAC_00060.mol,SAF,0,0,0,0,0,6,0,-1,330.337,2.713,565.411,261.303,123.991,180.117,0,1010.474,1,4.75,0.0072849,0.008401,0.8612926,32.153,10.012,14.443,7.968,3,-3.906,-4.861,-4.635,660.835,-0.912,316.149,-2.594,8.992,0.431,6,0.206,3,94.984,0,0,89.56,6,0,16,0,16,2,24,0,0.104
SA_HYAC_00061.mol,SAF,0,0,0,0,0,6,0,-2,316.31,1.579,546.925,185.062,175.434,186.428,0,958.371,2,4.75,0.0026017,0.0122823,0.8595281,30.128,10.141,15.369,9.781,2.183,-3.542,-4.525,-4.694,214.91,-1.381,93.885,-3.52,8.736,0.454,6,0.038,3,81.473,0,0,103.529,6,0,16,0,16,2,23,0,0.027
SA_HYAC_00063.mol,SAF,0,0,0,1,0,7,2,-2,248.232,3.52,429.872,211.546,216.587,1.739,0,746.805,5,8.6,0.0165913,0.0447347,0.9260423,19.255,8.172,18.19,16.488,-0.517,-1.184,-1.262,-0.93,22.162,-1.542,10.247,-4.833,10.262,0.039,4,-0.956,2,48,0,0,133.382,7,0,6,0,6,5,17,1,0.238
SA_HYAC_00064.mol,SAF,0,0,0,0,0,6,0,-1,330.337,5.962,540.376,246.891,122.962,170.523,0,982.189,2,5.75,0.036192,0.0150483,0.8842997,30.929,9.99,16.447,10.285,2.319,-3.171,-4.442,-4.217,675.858,-0.846,323.924,-2.609,8.861,0.535,6,-0.04,3,91.173,0,0,89.218,6,0,16,0,16,2,24,0,0.549
SA_HYAC_00064.mol,SAF,0,0,0,0,0,6,0,-1,330.337,6.008,542.185,247.385,123.152,171.648,0,983.811,2,5.75,0.0366879,0.0149981,0.8823191,31.005,10.006,16.478,10.299,2.327,-3.2,-4.442,-4.255,673.05,-0.853,322.47,-2.608,8.862,0.538,6,-0.038,3,91.19,0,0,89.352,6,0,16,0,16,2,24,0,0.513
SA_HYAC_00065.mol,SAF,0,0,0,0,0,6,0,0,344.363,4.526,589.445,361.532,60.575,167.338,0,1055.973,0,4.75,0.0193989,0,0.8507924,33.852,9.648,13.393,6.043,3.648,-3.923,-5.012,-4.744,2639.15,-0.356,1412.221,-1.47,8.929,0.392,6,0.158,3,100,0,0,75,6,0,16,0,16,2,25,0,1.391
SA_HYAC_00065.mol,SAF,0,0,0,0,0,6,0,0,344.363,4.537,590.424,361.991,60.52,167.913,0,1056.699,0,4.75,0.0194828,0,0.8497708,33.886,9.656,13.404,6.049,3.654,-3.942,-5.012,-4.764,2642.316,-0.357,1414.053,-1.467,8.932,0.393,6,0.16,3,100,0,0,76.243,6,0,16,0,16,2,25,0,1.342
SA_HYAC_00065.mol,SAF,0,0,0,0,0,6,0,0,344.363,4.796,590.485,362.342,59.919,168.223,0,1055.186,0,4.75,0.021803,0,0.8488729,33.828,9.637,13.41,6.047,3.648,-3.943,-5.012,-4.78,2677.22,-0.352,1434.253,-1.455,8.972,0.344,6,0.156,3,100,0,0,74.554,6,0,16,0,16,2,25,0,1.377
SA_HYAC_00065.mol,SAF,0,0,0,0,0,6,0,0,344.363,4.19,590.412,361.866,59.947,168.599,0,1055.447,0,4.75,0.0166372,0,0.8491169,33.842,9.643,13.345,6.05,3.65,-3.942,-5.012,-4.777,2675.6,-0.352,1433.315,-1.454,8.935,0.343,6,0.157,3,100,0,0,74.71,6,0,16,0,16,2,25,0,1.384
SA_HYAC_00067.mol,SAF,0,0,0,0,0,1,1,0,366.499,7.097,594.149,324.002,83.341,186.806,0,1137.545,1,3.25,0.0442801,0.00547,0.8869834,40.512,11.018,17.176,7.432,4.718,-5.757,-5.897,-4.252,1605.371,-0.203,825.188,-2.301,8.984,0.537,4,1.061,3,100,0,0,56.194,3,0,23,0,23,13,27,1,0.003
SA_MELI_00004.mol,SAF,8,0,0,0,0,21,0,-2,478.754,4.318,1020.729,848.731,139.647,32.352,0,1855.724,4,4.9,0.0100466,0.009601,0.7154787,54.937,18.402,25.801,9.398,7.313,-8.929,-6.645,-6.29,469.492,-2.521,218.484,-1.963,9.367,-0.825,16,1.48,1,100,0,0,79.933,4,1,0,0,0,0,34,2,0
SA_MELI_00004.mol,SAF,9,0,0,0,0,21,0,-2,478.754,1.072,1028.623,858.298,139.494,30.83,0,1864.561,4,4.9,0.0006164,0.0095273,0.7122403,55.276,18.526,25.767,9.406,7.367,-9.071,-6.645,-6.335,471.058,-2.535,219.272,-1.966,9.406,-0.768,16,1.502,1,100,0,0,79.848,4,1,0,0,0,0,34,2,0
SA_MELI_00010.mol,SAF,0,0,0,0,0,2,1,-1,466.573,7.28,651.478,341.693,138.031,171.754,0,1321.534,1,8.2,0.0401029,0.0125868,0.8939588,47.09,12.894,22.419,12.495,3.428,-4.8,-6.009,-4.067,486.35,-0.709,226.976,-3.266,9.29,0.499,3,0.537,3,95.106,0,0,105.274,6,0,22,0,22,11,34,0,0.004
SA_MELI_00010.mol,SAF,0,0,0,0,0,2,1,-1,466.573,5.667,659.998,348.996,135.248,175.755,0,1336.786,1,8.2,0.0240281,0.0124243,0.8891946,47.738,13.024,22.409,12.523,3.544,-4.945,-6.009,-4.163,516.822,-0.697,242.385,-3.201,9.337,0.509,3,0.574,3,96.259,0,0,108.612,6,0,22,0,22,11,34,0,0.003
SA_MELI_00011.mol,SAF,0,0,0,0,0,3,1,-1,506.638,4.927,698.691,395.613,117.711,185.367,0,1454.714,1,8.2,0.016686,0.0117362,0.8886517,51.908,13.94,23.726,12.342,4.415,-5.447,-6.826,-4.218,757.959,-0.611,366.658,-2.748,9.311,0.452,5,0.844,3,91.38,0,0,103.326,6,1,22,0,22,11,37,0,0.003
SA_MELI_00018.mol,SAF,0,0,0,0,0,4,3,-2,528.598,7.331,727.579,414.692,193.892,118.996,0,1502.679,1,11.2,0.0357603,0.0153935,0.872025,52.551,14.409,26.029,15.213,2.825,-4.626,-5.959,-4.17,143.623,-1.377,60.731,-4.29,9.446,-0.195,7,0.297,2,69.136,0,0,154.336,9,1,22,0,22,12,38,1,0.001
SA_MELI_00018.mol,SAF,0,0,0,0,0,4,3,-2,528.598,8.28,753.224,430.878,199.682,122.664,0,1503.747,1,11.2,0.04559,0.0148694,0.8427349,52.629,14.539,26.101,15.339,2.772,-5.06,-5.959,-4.662,126.566,-1.552,52.974,-4.383,9.461,-0.227,7,0.278,2,67.848,0,0,152.253,9,1,22,0,22,12,38,1,0
SA_MELI_00019.mol,SAF,0,0,0,0,0,5,3,-2,544.597,8.575,735.023,402.648,213.244,119.131,0,1526.158,2,11.95,0.0481819,0.0229923,0.8721619,52.85,14.965,28.24,17.346,2.516,-4.57,-5.986,-4.169,94.125,-1.607,38.463,-4.55,9.445,-0.133,7,0.267,2,64.044,0,0,169.945,10,1,22,0,22,12,39,1,0
SA_MELI_00019.mol,SAF,0,0,0,0,0,5,3,-2,544.597,9.362,765.316,423.883,218.262,123.171,0,1524.041,2,11.95,0.0575048,0.0220822,0.836865,52.804,15.09,28.228,17.48,2.432,-5.053,-5.986,-4.759,84.358,-1.816,34.168,-4.628,9.445,-0.21,7,0.222,2,62.699,0,0,167.88,10,1,22,0,22,12,39,1,0
SA_MELI_00026.mol,SAF,0,0,0,0,0,6,4,-2,570.635,6.291,744.897,471.593,188.005,85.299,0,1574.683,1,12.7,0.0251359,0.0170493,0.8787482,53.827,14.705,27.058,16.021,2.639,-4.009,-6.192,-3.901,163.324,-1.421,69.783,-4.108,9.724,0.926,4,0.092,3,69.046,0,0,176.071,10,1,20,0,20,10,41,0,0.004
SA_MELI_00026.mol,SAF,0,0,0,0,0,6,4,-2,570.635,6.159,739.681,471.665,180.626,87.39,0,1570.654,1,12.7,0.0241542,0.0171696,0.8834344,53.686,14.629,26.979,15.973,2.671,-3.922,-6.192,-3.835,191.878,-1.341,83.059,-3.965,9.73,0.923,4,0.086,3,70.489,0,0,176.069,10,1,20,0,20,10,41,0,0.007
SA_MELI_00027.mol,SAF,0,0,0,0,0,6,4,-2,570.635,10.937,755.161,461.399,222.166,71.597,0,1583.235,1,12.7,0.0755506,0.0168176,0.8699393,54.038,14.933,27.939,16.185,2.432,-4.18,-6.192,-3.978,77.464,-1.755,31.16,-4.786,9.873,0.727,4,0.107,3,62.036,0,0,185.592,10,1,20,0,20,10,41,0,0.001
SA_MELI_00027.mol,SAF,0,0,0,0,0,6,4,-2,570.635,4.649,735.171,445.681,203.95,85.54,0,1562.249,1,12.7,0.0138375,0.0172749,0.8856799,53.332,14.711,26.831,16.108,2.457,-3.847,-6.192,-3.79,115.303,-1.531,47.897,-4.401,9.857,0.924,4,0.066,3,65.278,0,0,179.646,10,1,20,0,20,10,41,0,0.003
SA_MELI_00028.mol,SAF,0,0,0,0,0,5,2,-2,512.599,8.816,709.443,452.236,160.531,96.676,0,1458.611,1,10.7,0.0532847,0.0150823,0.8767462,49.932,13.65,24.842,14.077,2.972,-4.351,-5.853,-3.987,297.57,-1.13,133.463,-3.657,9.724,0.48,6,0.247,3,75.658,0,0,143.613,8,1,20,0,20,10,37,0,0.005
SA_MELI_00029.mol,SAF,0,0,0,0,0,4,2,-1,496.599,4.561,716.051,472.431,96.642,146.978,0,1442.395,0,8.2,0.0144208,0,0.8622053,50.406,13.204,21.402,10.294,4.215,-4.842,-6.362,-4.463,1200.725,-0.544,602.864,-2.399,9.302,-0.098,7,0.442,3,100,0,0,104.338,7,0,21,0,21,11,36,1,0.029
SA_MELI_00030.mol,SAF,0,0,0,0,0,6,3,-2,556.652,5.269,749.011,478.08,141.745,129.186,0,1565.025,1,10.2,0.0177372,0.013618,0.8703442,53.859,14.624,25.419,13.553,4.012,-5.053,-6.893,-4.246,448.466,-1.046,207.927,-3.101,9.34,-0.118,7,0.584,2,84.941,0,0,144.182,9,1,20,0,20,11,40,1,0.004
SA_MELI_00031.mol,SAF,0,0,0,0,0,7,5,-2,642.742,4.514,850.649,586.625,149.409,114.615,0,1808.207,0,10.5,0.0112692,0,0.843814,62.81,16.397,27.173,12.361,5.078,-5.7,-8.274,-4.606,379.36,-1.257,173.522,-3.197,9.317,-0.234,5,0.761,2,63.966,0,0,167.944,11,3,20,0,20,12,46,0,0.001
SA_MENI_00001.mol,SAF,1,2,0,0,0,8,0,2,562.664,1.869,787.394,499.897,26.174,261.323,0,1577.567,1,6.5,0.0022136,0.0082551,0.8323356,54.339,14.953,22.787,9.672,5.559,-4.417,-7.638,-6.944,347.931,0.627,193.427,-4.438,8.4,0.207,9,1.293,2,79.065,0,0,56.088,7,2,34,0,34,6,42,1,0.001
SA_MENI_00001.mol,SAF,1,2,0,0,0,8,0,2,562.664,2.157,791.487,509.047,18.279,264.161,0,1572.773,1,6.5,0.0029572,0.0082124,0.8263528,54.174,14.901,22.674,9.647,5.584,-4.49,-7.638,-7.054,413.391,0.7,233.046,-4.283,8.313,0.115,9,1.277,2,80.55,0,0,54.433,7,2,34,0,34,6,42,1,0.001
SA_MENI_00001.mol,SAF,1,2,0,0,0,8,0,2,562.664,2.194,799.555,498.695,24.018,276.842,0,1581.355,1,6.5,0.0030437,0.0081295,0.8209871,54.639,15.128,22.866,9.792,5.611,-4.635,-7.638,-7.201,364.701,0.641,203.524,-4.344,8.399,0.193,9,1.298,2,79.736,0,0,54.244,7,2,34,0,34,6,42,1,0.001
SA_MENI_00001.mol,SAF,1,2,0,0,0,8,0,2,562.664,3.801,794.948,521.861,13.797,259.289,0,1574.943,1,6.5,0.0091756,0.0081766,0.8235114,54.215,14.866,22.731,9.592,5.621,-4.552,-7.638,-7.077,455.889,0.743,259.046,-4.218,8.388,0.194,9,1.282,2,81.532,0,0,52.255,7,2,34,0,34,6,42,1,0.001
SA_MENI_00001.mol,SAF,1,2,0,0,0,8,0,2,562.664,3.493,789.606,494.337,28.105,267.165,0,1577.481,1,6.5,0.0077361,0.0082319,0.8299727,54.391,15.016,22.889,9.73,5.551,-4.457,-7.638,-7.01,333.568,0.606,184.811,-4.453,8.417,0.233,9,1.291,2,78.689,0,0,55.593,7,2,34,0,34,6,42,1,0.001
SA_MENI_00001.mol,SAF,2,2,0,0,0,8,0,2,562.664,0.911,795.234,507.518,17.619,270.097,0,1581.765,1,6.5,0.0005246,0.0081737,0.8255912,54.591,15.018,22.794,9.692,5.652,-4.558,-7.638,-7.095,419.389,0.706,236.703,-4.25,8.378,0.175,9,1.301,2,81.063,0,0,54.363,7,2,34,0,34,6,42,1,0.001
SA_PTAE_00014.mol,SAF,0,0,0,0,0,3,0,-1,274.273,5.495,496.714,243.464,135.942,117.307,0,844.87,1,4.7,0.0357335,0.0094622,0.8701325,26.852,8.086,12.992,8.069,1.834,-3.234,-3.402,-4.193,509.05,-0.814,238.447,-3.324,9.15,0.454,5,-0.088,3,86.133,0,0,84.616,5,0,15,0,10,2,20,0,0.078
SA_PTAE_00016.mol,SAF,0,0,0,0,0,2,0,0,282.295,3.869,532.669,182.631,51.735,298.303,0,908.925,0,4,0.0164697,0,0.851909,31.786,9.089,12.492,6.881,3.268,-3.891,-4.172,-5.351,3201.082,-0.032,1739.867,-1.23,9.142,0.77,2,0.102,3,100,0,0,48.676,4,0,16,0,16,0,21,0,2.135
SA_PTAE_00019.mol,SAF,0,0,0,0,0,7,1,-1,354.402,7.346,651.408,289.094,110.111,252.203,0,1154.065,1,4.95,0.0467654,0.0075989,0.8168311,37.946,11.715,17.018,8.547,3.984,-5.188,-5.205,-5.699,894.785,-0.959,438.696,-1.988,9.046,0.477,4,0.492,3,100,0,0,77.665,5,0,16,0,16,3,26,0,0.024
SA_PTAE_00019.mol,SAF,0,0,0,0,0,7,1,-1,354.402,7.346,651.431,289.1,110.129,252.202,0,1154.32,1,4.95,0.0467555,0.0075987,0.8169227,37.956,11.717,17.022,8.548,3.986,-5.188,-5.205,-5.697,894.438,-0.959,438.512,-1.989,9.046,0.477,4,0.492,3,100,0,0,77.66,5,0,16,0,16,3,26,0,0.024
SA_PTAE_00019.mol,SAF,0,0,0,0,0,7,1,-1,354.402,4.659,657.712,290.529,110.917,256.265,0,1157.642,1,4.95,0.0187517,0.0075261,0.8106729,38.127,11.785,16.685,8.596,4.003,-5.3,-5.205,-5.818,879.17,-0.984,430.427,-1.989,8.907,0.791,4,0.499,3,100,0,0,77.729,5,0,16,0,16,3,26,0,0.018
SA_PTAE_00019.mol,SAF,0,0,0,0,0,7,1,-1,354.402,4.658,657.706,290.518,110.921,256.267,0,1157.607,1,4.95,0.018739,0.0075262,0.8106639,38.126,11.785,16.684,8.596,4.003,-5.3,-5.205,-5.818,879.096,-0.984,430.388,-1.989,8.907,0.79,4,0.499,3,100,0,0,77.73,5,0,16,0,16,3,26,0,0.018
SA_PTAE_00032.mol,SAF,0,0,0,0,0,4,1,0,274.316,5.306,522.834,344.029,72.041,106.764,0,912.693,0,4,0.0308484,0,0.8703298,28.823,8.001,11.432,5.251,2.928,-3.379,-3.642,-4.139,2054.642,-0.312,1077.409,-2.087,9.15,0.937,5,0.028,3,100,0,0,54.377,4,0,10,0,10,0,20,0,0.937
SA_RUBI_00001.mol,SAF,2,0,0,0,0,1,1,0,470.691,4.123,682.488,605.276,77.212,0,0,1385.134,1,6.7,0.0122722,0.009817,0.8805044,48.637,11.772,21.206,9.73,4.67,-6.059,-5.998,-3.466,1835.273,-0.161,953.629,-2.847,10.634,-1.099,1,1.045,3,100,0,0,62.19,4,0,25,3,22,22,34,1,0.001
SA_RUTA_00007.mol,SAF,0,0,0,0,0,5,0,1,313.352,5.783,573.777,365,10.366,198.411,0,1014.28,0,3.75,0.0329724,0,0.8508649,33.122,9.116,12.606,5.111,4.247,-4.313,-4.767,-4.891,7899.528,0.167,4619.028,-0.532,8.342,1.193,7,0.347,3,100,0,0,42.896,5,0,13,0,13,0,23,1,4.484
SA_RUTA_00007.mol,SAF,0,0,0,0,0,5,0,1,313.352,4.498,573.374,364.511,9.865,198.999,0,1015.065,0,3.75,0.0199352,0,0.8519015,33.159,9.127,12.443,5.11,4.256,-4.305,-4.767,-4.877,7986.333,0.172,4673.914,-0.52,8.366,1.187,7,0.349,3,100,0,0,42.745,5,0,13,0,13,0,23,1,4.684
SA_RUTA_00009.mol,SAF,0,0,0,0,0,5,1,1,329.352,4.573,561.534,370.366,20.102,171.066,0,1007.036,0,5.75,0.0207704,0,0.8652721,32.571,8.97,13.375,6.932,3.126,-3.034,-4.05,-4.528,6386.697,0.083,3670.78,-0.807,8.464,1.208,4,-0.209,3,100,0,0,56.747,6,0,16,3,13,2,24,0,47.511
SA_RUTA_00009.mol,SAF,0,0,0,0,0,5,1,1,329.352,4.573,561.531,370.365,20.102,171.064,0,1007.034,0,5.75,0.02077,0,0.8652746,32.571,8.97,13.375,6.932,3.126,-3.034,-4.05,-4.528,6386.665,0.083,3670.76,-0.807,8.464,1.208,4,-0.209,3,100,0,0,56.747,6,0,16,3,13,2,24,0,47.514
SA_RUTA_00010.mol,SAF,0,0,0,0,0,5,0,1,313.352,3.573,581.917,377.067,20.117,184.732,0,1016.382,0,3.75,0.0125571,0,0.8401218,33.075,9.08,12.301,5.104,4.177,-4.467,-4.767,-5,6384.535,0.072,3669.437,-0.759,8.428,1.172,7,0.353,3,100,0,0,43.88,5,0,13,0,13,0,23,1,1.86
SA_RUTA_00010.mol,SAF,0,0,0,0,0,5,0,1,313.352,3.734,581.959,377.437,20.549,183.973,0,1015.74,0,3.75,0.013729,0,0.8397066,33.042,9.07,12.305,5.102,4.169,-4.468,-4.767,-5.003,6324.576,0.068,3632.203,-0.77,8.453,1.164,7,0.351,3,100,0,0,44.085,5,0,13,0,13,0,23,1,1.812
SA_RUTA_00011.mol,SAF,0,0,0,0,0,5,0,1,313.352,5.482,558.887,348.935,9.578,200.374,0,1003.899,0,3.75,0.0299314,0,0.8675622,32.725,9.081,12.477,5.083,4.187,-4.031,-4.767,-4.631,8036.516,0.177,4705.667,-0.51,8.351,1.213,7,0.317,3,100,0,0,42.914,5,0,13,0,13,0,23,1,9.022
SA_RUTA_00011.mol,SAF,0,0,0,0,0,5,0,1,313.352,5.628,558.813,349.604,9.3,199.909,0,1002.781,0,3.75,0.0315911,0,0.8670336,32.676,9.064,12.478,5.078,4.181,-4.029,-4.767,-4.637,8085.555,0.18,4736.711,-0.507,8.375,1.208,7,0.314,3,100,0,0,42.739,5,0,13,0,13,0,23,1,9.124
SA_SIMA_00001.mol,SAF,1,0,0,0,0,1,1,-1,332.352,6.959,491.574,305.309,151.164,35.101,0,926.35,1,9.45,0.0522798,0.019224,0.9348886,30.612,8.783,17.31,12.721,0.284,-1.942,-2.611,-2.753,365.097,-0.65,166.481,-4.086,10.729,0.814,6,-0.614,3,74.472,0,0,113.451,6,0,17,0,17,10,24,0,0.312
SA_SIMA_00002.mol,SAF,1,0,0,0,0,1,1,-1,364.782,5.465,511.035,272.522,148.221,26.859,63.433,952.736,1,9.45,0.031349,0.0184919,0.9162823,31.589,9.272,17.612,12.714,0.677,-2.514,-3.367,-3.015,389.331,-0.518,397.209,-4.061,9.913,1.85,4,-0.569,3,77.269,0,0,114.627,6,0,17,0,17,8,25,0,0.097
